post_id,baseline_category,baseline_confidence,refined_category,refined_confidence,change_type,confidence_delta,baseline_entities,refined_entities
3193133222728489109,drinks,0.95,drinks,0.922,CONFIDENCE_UPDATED,-0.028,"{""meal_type"": ""drinks"", ""cuisines"": [""coffee_cafe""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""breakfast"": [""eggs""], ""brunch"": [""brunch""], ""dessert"": [""cake""], ""drinks"": [""cocktail"", ""cocktails"", ""drink"", ""martini""]}, ""cuisine_evidence"": {""coffee_cafe"": [""coffee"", ""espresso"", ""latte""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlantabrunch"", ""atlantafood"", ""atlbrunch"", ""atleats"", ""atlfoodie"", ""hosted""], ""mentions"": [""atllovesmo"", ""castleberryhill"", ""dirtyrascalatl"", ""foxtheatreinst"", ""highsocietybuckhead"", ""hotelclermont"", ""omnicoffeeandeggs"", ""theponceroom"", ""thompsonbuckhead"", ""tinylousatl""], ""likes"": 7936, ""comments"": 63, ""video_views"": 66294}}","{""meal_type_evidence"": {""embedding_label"": ""drinks"", ""embedding_similarity"": 0.397, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""coffee_cafe""], ""newly_detected"": [], ""removed"": [""coffee_cafe""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.365, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}}"
3148425340874683154,drinks,0.95,drinks,0.922,CONFIDENCE_UPDATED,-0.028,"{""meal_type"": ""drinks"", ""cuisines"": [""indian""], ""content_type"": ""food_spot"", ""location"": {""name"": ""The Burgess Hotel, Atlanta, A Tribute Portfolio Hotel"", ""slug"": ""the-burgess-hotel-atlanta-a-tribute-portfolio-hotel""}, ""signals"": {""meal_evidence"": {""drinks"": [""cocktail"", ""cocktails"", ""bar"", ""shot""]}, ""cuisine_evidence"": {""indian"": [""indian""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlantafoodie"", ""atlbar"", ""atlcocktails"", ""atlhiddengem"", ""hosted""], ""mentions"": [""atllovesmo"", ""fia_atlanta"", ""theburgesshotel"", ""theburgesshotel.""], ""likes"": 5213, ""comments"": 44, ""video_views"": 65113}}","{""meal_type_evidence"": {""embedding_label"": ""drinks"", ""embedding_similarity"": 0.382, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [""american""], ""embedding_similarities"": {""american"": 0.436}, ""baseline_cuisines"": [""indian""], ""newly_detected"": [""american""], ""removed"": [""indian""], ""reason"": ""embedding_refined_cuisine_list""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.413, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}}"
3398918094490737700,drinks,0.95,drinks,0.922,CONFIDENCE_UPDATED,-0.028,"{""meal_type"": ""drinks"", ""cuisines"": [""mexican""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""dinner"": [""date night""], ""drinks"": [""cocktail"", ""cocktails"", ""drink"", ""drinks"", ""tequila""]}, ""cuisine_evidence"": {""mexican"": [""mexican""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlblog"", ""atlcocktails"", ""atldatenight"", ""atleats""], ""mentions"": [""atllovesmo"", ""dixeebeatl""], ""likes"": 4299, ""comments"": 118, ""video_views"": 49341}}","{""meal_type_evidence"": {""embedding_label"": ""drinks"", ""embedding_similarity"": 0.425, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [""mexican""], ""embedding_similarities"": {""mexican"": 0.413}, ""baseline_cuisines"": [""mexican""], ""newly_detected"": [], ""removed"": [], ""reason"": ""embedding_confirms_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.368, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}}"
3285191865317041330,drinks,0.95,drinks,0.922,CONFIDENCE_UPDATED,-0.028,"{""meal_type"": ""drinks"", ""cuisines"": [""mexican"", ""coffee_cafe""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""dinner"": [""date night""], ""drinks"": [""cocktail"", ""cocktails"", ""bar"", ""gin""]}, ""cuisine_evidence"": {""mexican"": [""taco""], ""coffee_cafe"": [""coffee"", ""cafe""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlantacoffee"", ""atlbar"", ""atlcoffee"", ""atldatenight""], ""mentions"": [""atlantacoffeeshops"", ""atllovesmo"", ""salutinthecity"", ""stereoatl""], ""likes"": 5153, ""comments"": 94, ""video_views"": 41071}}","{""meal_type_evidence"": {""embedding_label"": ""drinks"", ""embedding_similarity"": 0.371, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""mexican"", ""coffee_cafe""], ""newly_detected"": [], ""removed"": [""mexican"", ""coffee_cafe""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.407, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}}"
3249653604733787641,event,0.95,event,0.921,CONFIDENCE_UPDATED,-0.029,"{""meal_type"": ""drinks"", ""cuisines"": [""italian""], ""content_type"": ""event"", ""location"": {""name"": ""Underground Atlanta"", ""slug"": ""underground-atlanta""}, ""signals"": {""meal_evidence"": {""dinner"": [""date night""], ""drinks"": [""bar"", ""drink"", ""drinks"", ""shot""]}, ""cuisine_evidence"": {""italian"": [""pizza""]}, ""content_evidence"": {""event"": [""popup"", ""ticket""]}}, ""metadata"": {""hashtags"": [""atlantachristmas"", ""atlbars"", ""atlchristmas"", ""atlfoodie"", ""atlpopup""], ""mentions"": [""atllovesmo"", ""bigxpopup"", ""dolospizza.co"", ""future_atlanta"", ""masquerade_atl"", ""thefriskywhiskeratl"", ""thepigalle"", ""underground_atlanta"", ""underground_atlanta."", ""urlocal_ronster""], ""likes"": 19143, ""comments"": 178, ""video_views"": 157232}}","{""meal_type_evidence"": {""embedding_label"": ""drinks"", ""embedding_similarity"": 0.38, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""italian""], ""newly_detected"": [], ""removed"": [""italian""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""event"", ""embedding_similarity"": 0.372, ""baseline_label"": ""event"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}}"
3185838890476976669,event,0.95,event,0.921,CONFIDENCE_UPDATED,-0.029,"{""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""event"", ""location"": {""name"": ""Atlantic Station"", ""slug"": ""atlantic-station""}, ""signals"": {""meal_evidence"": {""drinks"": [""cocktail"", ""cocktails"", ""bar"", ""drink"", ""happy hour""]}, ""cuisine_evidence"": {}, ""content_evidence"": {""event"": [""event"", ""market"", ""ticket""]}}, ""metadata"": {""hashtags"": [""atlanta"", ""atlantadrink"", ""atlskate"", ""atlthingstodo"", ""hosted"", ""midnightmarket""], ""mentions"": [""atlanticstation"", ""atllovesmo"", ""gittsbajanpeppersauce"", ""midnightmarketatl"", ""sugar_shanes""], ""likes"": 12560, ""comments"": 195, ""video_views"": 120162}}","{""meal_type_evidence"": {""embedding_label"": ""drinks"", ""embedding_similarity"": 0.321, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [], ""newly_detected"": [], ""removed"": [], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""event"", ""embedding_similarity"": 0.425, ""baseline_label"": ""event"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}}"
3296031458522262104,drinks,0.95,drinks,0.921,CONFIDENCE_UPDATED,-0.029,"{""meal_type"": ""drinks"", ""cuisines"": [""mexican""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Avenue East Cobb"", ""slug"": ""avenue-east-cobb""}, ""signals"": {""meal_evidence"": {""dinner"": [""date night""], ""drinks"": [""cocktail"", ""cocktails"", ""bar"", ""margarita""]}, ""cuisine_evidence"": {""mexican"": [""taco""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlantagamers"", ""atlblogger"", ""atldatenight"", ""atleats""], ""mentions"": [""atllovesmo"", ""avenueeastcobb"", ""tinlizzyscantina"", ""tinpingamebar""], ""likes"": 11770, ""comments"": 129, ""video_views"": 90680}}","{""meal_type_evidence"": {""embedding_label"": ""drinks"", ""embedding_similarity"": 0.38, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [""american""], ""embedding_similarities"": {""american"": 0.402}, ""baseline_cuisines"": [""mexican""], ""newly_detected"": [""american""], ""removed"": [""mexican""], ""reason"": ""embedding_refined_cuisine_list""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.368, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}}"
3375787099889750075,drinks,0.95,drinks,0.921,CONFIDENCE_UPDATED,-0.029,"{""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""lunch"": [""sandwich""], ""drinks"": [""cocktail"", ""cocktails"", ""bar"", ""gin""]}, ""cuisine_evidence"": {}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlantafood"", ""atlblog"", ""atleats"", ""atlfoodie""], ""mentions"": [""atlantabeltline"", ""atllovesmo"", ""breakerbreaker_atl""], ""likes"": 5169, ""comments"": 112, ""video_views"": 49295}}","{""meal_type_evidence"": {""embedding_label"": ""drinks"", ""embedding_similarity"": 0.362, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [""american""], ""embedding_similarities"": {""american"": 0.418}, ""baseline_cuisines"": [], ""newly_detected"": [""american""], ""removed"": [], ""reason"": ""embedding_refined_cuisine_list""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.39, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}}"
3355474601481943499,drinks,0.95,drinks,0.921,CONFIDENCE_UPDATED,-0.029,"{""meal_type"": ""drinks"", ""cuisines"": [""mediterranean""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""dinner"": [""date night""], ""drinks"": [""cocktail"", ""cocktails"", ""bar"", ""martini""], ""snack"": [""small bites""]}, ""cuisine_evidence"": {""mediterranean"": [""mediterranean""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlantarooftop"", ""atldatenight"", ""atleats"", ""atlrooftop"", ""thingstodoinatl""], ""mentions"": [""atllovesmo"", ""hyattcentricbuckheadatl"", ""spacemanatl""], ""likes"": 2243, ""comments"": 75, ""video_views"": 19781}}","{""meal_type_evidence"": {""embedding_label"": ""drinks"", ""embedding_similarity"": 0.336, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""mediterranean""], ""newly_detected"": [], ""removed"": [""mediterranean""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.384, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}}"
3261978718234010136,drinks,0.95,drinks,0.921,CONFIDENCE_UPDATED,-0.029,"{""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""dessert"": [""dessert""], ""drinks"": [""cocktail"", ""cocktails"", ""bar"", ""drink""]}, ""cuisine_evidence"": {}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlanta"", ""atlcocktails"", ""atleats"", ""atlfoodie""], ""mentions"": [""atlantabeltline"", ""atllovesmo"", ""ladybirdatlanta"", ""rangerstationatl""], ""likes"": 762, ""comments"": 51, ""video_views"": 9505}}","{""meal_type_evidence"": {""embedding_label"": ""drinks"", ""embedding_similarity"": 0.343, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [], ""newly_detected"": [], ""removed"": [], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.401, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}}"
3673139186421830539,drinks,0.95,drinks,0.921,CONFIDENCE_UPDATED,-0.029,"{""meal_type"": ""drinks"", ""cuisines"": [], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""drinks"": [""cocktail"", ""cocktails"", ""beer"", ""drink""]}, ""cuisine_evidence"": {}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlblog"", ""cobbcounty"", ""explorega"", ""mlballstargame"", ""travelcobb""], ""mentions"": [""batteryatl"", ""kftbatteryatl"", ""mlb"", ""pheast_atl"", ""pokeburribattery"", ""propaganda.atl"", ""smyrnastoutbrothers"", ""travelcobb""], ""likes"": 2992, ""comments"": 75, ""video_views"": 2568}}","{""meal_type_evidence"": {""embedding_label"": ""drinks"", ""embedding_similarity"": 0.334, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [], ""newly_detected"": [], ""removed"": [], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.406, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}}"
3592710139364153769,drinks,0.95,drinks,0.92,CONFIDENCE_UPDATED,-0.03,"{""meal_type"": ""drinks"", ""cuisines"": [""mexican"", ""japanese"", ""bbq"", ""coffee_cafe""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""dinner"": [""date night""], ""drinks"": [""cocktail"", ""cocktails"", ""bar"", ""gin"", ""rum""]}, ""cuisine_evidence"": {""mexican"": [""taco""], ""japanese"": [""japanese""], ""bbq"": [""bbq""], ""coffee_cafe"": [""coffee"", ""cafe""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlblog"", ""atleats"", ""atlfoodie""], ""mentions"": [""atlantacoffeeshops"", ""atllovesmo"", ""blockanddrum"", ""chamblee.ga."", ""madreselvaatl"", ""wagyuhouseatl""], ""likes"": 25811, ""comments"": 120, ""video_views"": 129438}}","{""meal_type_evidence"": {""embedding_label"": ""drinks"", ""embedding_similarity"": 0.311, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""mexican"", ""japanese"", ""bbq"", ""coffee_cafe""], ""newly_detected"": [], ""removed"": [""bbq"", ""mexican"", ""coffee_cafe"", ""japanese""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.389, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}}"
3635314713396987146,drinks,0.95,drinks,0.92,CONFIDENCE_UPDATED,-0.03,"{""meal_type"": ""drinks"", ""cuisines"": [""japanese""], ""content_type"": ""food_spot"", ""location"": {""name"": ""Atlanta, Georgia"", ""slug"": ""atlanta-georgia""}, ""signals"": {""meal_evidence"": {""dinner"": [""date night""], ""drinks"": [""cocktail"", ""cocktails"", ""drink"", ""drinks""]}, ""cuisine_evidence"": {""japanese"": [""omakase""]}, ""content_evidence"": {""food_spot"": [""location_present""]}}, ""metadata"": {""hashtags"": [""atlblog"", ""atleats"", ""atlfoodie""], ""mentions"": [""atllovesmo"", ""tigersunatl""], ""likes"": 1199, ""comments"": 66, ""video_views"": 364}}","{""meal_type_evidence"": {""embedding_label"": ""drinks"", ""embedding_similarity"": 0.329, ""baseline_label"": ""drinks"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}, ""cuisine_evidence"": {""embedding_cuisines"": [], ""embedding_similarities"": {}, ""baseline_cuisines"": [""japanese""], ""newly_detected"": [], ""removed"": [""japanese""], ""reason"": ""no_strong_embedding_matches_keep_baseline""}, ""content_type_evidence"": {""embedding_label"": ""food_spot"", ""embedding_similarity"": 0.366, ""baseline_label"": ""food_spot"", ""baseline_confidence"": 0.95, ""override"": false, ""reason"": ""embedding_agrees_boost_baseline""}}"
